Shipment_ID,Origin_Country,Destination_Country,Shipment_Date,Estimated_Arrival_Date,Actual_Arrival_Date,Transport_Mode,Carrier_Name,Route_Code,Commodity_Type,Declared_Value_USD,Weight_kg,HS_Code,Document_Status,Compliance_Score,Prior_Offense_Count,Tariff_Category,Route_Risk_Index,Inspection_Type,Delay_Reason,Customs_Delay_Days,Risk_Flag
SHP009095,India,China,2021-08-20,2021-09-15,2021-09-15,Sea,Carrier_33,R763,Textiles,21796.86,321.88,2103.87,Complete,0.82,3,Medium,0.96,Both,"Incomplete paperwork, requires manual review",0,0
SHP009096,Germany,Brazil,2023-04-09,2023-04-23,2023-04-24,Sea,Carrier_45,R232,Pharmaceuticals,33279.18,1413.18,1991.74,Complete,0.51,2,Medium,0.23,Both,"Incomplete paperwork, requires manual review",1,1
SHP009097,China,India,2020-10-28,2020-11-15,2020-11-15,Air,Carrier_47,R340,Electronics,5769.99,4483.81,3076.60,Missing,0.93,5,Medium,0.62,Both,High-risk commodity flagged for inspection,0,0
SHP009098,UK,USA,2022-06-16,2022-07-07,2022-07-07,Rail,Carrier_33,R373,Food,4034.1,4029.8,6976.60,Complete,0.44,1,High,0.11,Document,Random inspection selected,0,0
SHP009099,Australia,India,2024-04-12,2024-04-29,2024-04-29,Sea,Carrier_28,R541,Pharmaceuticals,18340.56,867.89,6194.55,Missing,0.47,1,Low,0.86,Physical,"Incomplete paperwork, requires manual review",0,0
SHP009100,UAE,Germany,2020-05-30,2020-06-06,2020-06-06,Road,Carrier_27,R986,Electronics,18795.88,1132.07,2422.84,Complete,0.69,4,High,0.04,Physical,Incorrect HS code classification,0,0
SHP009101,India,Brazil,2022-04-21,2022-05-01,2022-05-01,Air,Carrier_8,R434,Pharmaceuticals,30311.62,3089.92,1584.64,Complete,0.89,0,High,0.23,Document,"Suspected undervaluation, needs reassessment",0,0
SHP009102,Germany,USA,2021-09-28,2021-10-26,2021-10-29,Sea,Carrier_43,R260,Electronics,23709.77,4811.34,2293.48,Error,0.84,3,Low,0.98,Document,Random inspection selected,3,1
SHP009103,Brazil,UAE,2020-08-03,2020-08-19,2020-08-21,Rail,Carrier_43,R386,Electronics,13932.59,3796.77,2976.98,Missing,0.82,0,Medium,0.59,Both,"Incomplete paperwork, requires manual review",2,1
SHP009104,Brazil,Germany,2023-01-10,2023-01-27,2023-01-31,Air,Carrier_33,R267,Automotive,35193.63,3087.25,2091.56,Missing,0.71,0,High,0.42,Physical,Random inspection selected,4,2
SHP009105,UK,Germany,2019-06-26,2019-07-24,2019-07-26,Sea,Carrier_19,R745,Machinery,14126.33,189.25,6715.23,Missing,0.4,2,High,0.07,Both,"Suspected undervaluation, needs reassessment",2,1
SHP009106,UAE,UK,2024-02-04,2024-02-17,2024-02-22,Rail,Carrier_33,R382,Textiles,18634.43,982.56,1827.61,Complete,0.56,2,High,0.7,Physical,Random inspection selected,5,2
SHP009107,Japan,Germany,2019-04-24,2019-05-18,2019-05-20,Sea,Carrier_33,R389,Machinery,46652.05,1793.97,9756.75,Complete,0.59,2,Low,0.24,Physical,"Incomplete paperwork, requires manual review",2,1
SHP009108,China,South Africa,2019-05-21,2019-05-30,2019-05-31,Air,Carrier_27,R225,Machinery,8614.74,2327.26,6207.59,Complete,0.6,1,High,0.74,Document,Random inspection selected,1,1
SHP009109,Japan,Brazil,2022-07-16,2022-07-21,2022-07-25,Air,Carrier_19,R309,Electronics,15119.18,2984.01,6044.78,Complete,0.78,4,Medium,0.67,Document,Random inspection selected,4,2
SHP009110,India,UAE,2021-02-02,2021-02-18,2021-02-18,Sea,Carrier_2,R368,Electronics,9591.61,1449.42,3594.28,Missing,0.55,3,Medium,0.58,Physical,Random inspection selected,0,0
SHP009111,Brazil,China,2020-11-03,2020-11-13,2020-11-15,Sea,Carrier_7,R796,Electronics,5285.89,1718.43,9355.23,Complete,0.81,0,High,0.41,Physical,"Suspected undervaluation, needs reassessment",2,1
SHP009112,India,UK,2020-09-01,2020-09-07,2020-09-07,Sea,Carrier_1,R702,Electronics,14736.75,3098.49,8093.54,Missing,0.84,5,High,0.25,Document,Random inspection selected,0,0
SHP009113,UK,Australia,2021-03-25,2021-04-08,2021-04-12,Road,Carrier_31,R626,Machinery,48295.94,1108.66,8728.25,Complete,0.79,3,Medium,0.91,Both,Tariff dispute pending resolution,4,2
SHP009114,UAE,USA,2024-05-08,2024-05-15,2024-05-15,Sea,Carrier_41,R535,Textiles,23636.37,1618.38,9437.74,Missing,0.8,1,Medium,0.03,Document,Incorrect HS code classification,0,0
SHP009115,Germany,UAE,2019-11-02,2019-11-19,2019-11-19,Road,Carrier_26,R970,Pharmaceuticals,12006.46,939.81,4006.15,Missing,0.84,5,Medium,0.96,Both,High-risk commodity flagged for inspection,0,0
SHP009116,UAE,South Africa,2021-11-30,2021-12-15,2021-12-15,Road,Carrier_48,R250,Machinery,19853.76,293.06,1445.85,Error,0.83,5,Medium,0.54,Physical,High-risk commodity flagged for inspection,0,0
SHP009117,UK,Japan,2024-08-16,2024-09-04,2024-09-08,Road,Carrier_26,R578,Food,45366.36,745.18,7637.85,Complete,0.5,1,Medium,0.34,Physical,Incorrect HS code classification,4,2
SHP009118,USA,Germany,2022-05-31,2022-06-08,2022-06-13,Sea,Carrier_37,R118,Pharmaceuticals,25078.05,4632.28,2370.19,Complete,0.94,3,High,0.87,Both,"Incomplete paperwork, requires manual review",5,2
SHP009119,China,UK,2024-01-28,2024-02-18,2024-02-22,Air,Carrier_46,R921,Machinery,19791.1,4659.36,7094.14,Complete,0.53,3,Medium,0.14,Both,Routine customs clearance without issue,4,2
SHP009120,China,Japan,2019-02-20,2019-03-14,2019-03-14,Rail,Carrier_10,R159,Automotive,42276.87,3598.69,9036.59,Error,0.89,5,Medium,0.16,Both,"Incomplete paperwork, requires manual review",0,0
SHP009121,South Africa,Australia,2021-01-02,2021-01-18,2021-01-21,Sea,Carrier_28,R515,Electronics,32926.48,2933.79,8019.46,Missing,0.86,3,High,0.42,Both,High-risk commodity flagged for inspection,3,1
SHP009122,UK,Australia,2019-09-07,2019-09-18,2019-09-22,Rail,Carrier_49,R850,Food,7508.24,2719.36,5544.22,Missing,0.85,2,Medium,0.15,Document,High-risk commodity flagged for inspection,4,2
SHP009123,Australia,Germany,2021-10-21,2021-11-06,2021-11-10,Sea,Carrier_19,R335,Pharmaceuticals,14212.9,891.21,8644.45,Complete,0.93,2,High,0.16,Document,High-risk commodity flagged for inspection,4,2
SHP009124,South Africa,India,2020-12-19,2020-12-28,2020-12-28,Rail,Carrier_17,R571,Food,17863.28,2170.73,8262.49,Error,0.69,3,Medium,0.36,Physical,Routine customs clearance without issue,0,0
SHP009125,USA,Japan,2020-08-25,2020-09-22,2020-09-24,Road,Carrier_32,R410,Food,18615.24,1820.71,4952.78,Error,0.7,1,Medium,0.03,Both,Tariff dispute pending resolution,2,1
SHP009126,Germany,India,2019-01-08,2019-01-16,2019-01-19,Air,Carrier_15,R394,Pharmaceuticals,46405.5,1155.38,7014.49,Complete,0.82,2,High,0.78,Document,Random inspection selected,3,1
SHP009127,Australia,USA,2023-07-13,2023-08-09,2023-08-09,Road,Carrier_27,R707,Automotive,27297.96,464.19,7910.79,Complete,0.88,1,High,0.49,Document,"Suspected undervaluation, needs reassessment",0,0
SHP009128,India,Brazil,2020-02-24,2020-03-02,2020-03-05,Rail,Carrier_39,R196,Pharmaceuticals,8765.96,3607.46,6564.81,Error,0.6,0,Medium,0.11,Document,Random inspection selected,3,1
SHP009129,Australia,South Africa,2020-01-01,2020-01-22,2020-01-22,Road,Carrier_30,R138,Textiles,47560.87,1838.74,2193.16,Error,0.74,2,Medium,0.95,Document,Routine customs clearance without issue,0,0
SHP009130,Brazil,China,2024-03-14,2024-03-27,2024-03-28,Air,Carrier_50,R399,Food,20292.34,1822.73,7962.68,Error,0.5,0,High,0.94,Physical,Incorrect HS code classification,1,1
SHP009131,UK,Germany,2021-10-31,2021-11-07,2021-11-07,Rail,Carrier_10,R963,Textiles,17301.05,4578.81,7215.33,Complete,0.72,3,Medium,0.56,Both,Incorrect HS code classification,0,0
SHP009132,Australia,India,2020-03-19,2020-04-13,2020-04-16,Rail,Carrier_27,R188,Food,32759.08,3822.71,9851.40,Error,0.96,0,Low,0.8,Document,"Suspected undervaluation, needs reassessment",3,1
SHP009133,Brazil,India,2019-04-09,2019-05-05,2019-05-08,Road,Carrier_13,R301,Food,21357.76,1806.53,3141.62,Complete,0.52,4,Medium,0.05,Physical,High-risk commodity flagged for inspection,3,1
SHP009134,UK,South Africa,2024-11-23,2024-12-13,2024-12-16,Sea,Carrier_37,R124,Electronics,37523.76,414.95,1611.80,Complete,0.97,3,High,0.3,Physical,Routine customs clearance without issue,3,1
SHP009135,UK,China,2019-03-31,2019-04-16,2019-04-16,Air,Carrier_49,R407,Machinery,2470.05,3296.21,4209.81,Complete,0.97,2,Low,0.01,Both,"Incomplete paperwork, requires manual review",0,0
SHP009136,Germany,Australia,2020-11-28,2020-12-05,2020-12-08,Road,Carrier_34,R853,Textiles,14251.41,3532.85,3783.95,Missing,0.92,0,Low,0.19,Physical,High-risk commodity flagged for inspection,3,1
SHP009137,USA,India,2022-12-23,2023-01-07,2023-01-07,Rail,Carrier_41,R301,Pharmaceuticals,24516.27,754.53,8746.86,Complete,0.68,5,High,0.01,Document,"Incomplete paperwork, requires manual review",0,0
SHP009138,UAE,India,2022-02-23,2022-03-25,2022-03-25,Road,Carrier_47,R749,Food,12731.63,1876.98,3210.32,Complete,0.47,1,Medium,0.81,Physical,High-risk commodity flagged for inspection,0,0
SHP009139,Australia,China,2023-01-30,2023-02-05,2023-02-08,Sea,Carrier_44,R599,Electronics,24220.76,2424.73,1189.25,Missing,0.79,4,Medium,0.04,Document,Incorrect HS code classification,3,1
SHP009140,India,Australia,2022-08-29,2022-09-21,2022-09-21,Rail,Carrier_4,R831,Pharmaceuticals,4859.21,1667.88,8672.30,Complete,0.65,5,High,0.43,Both,Random inspection selected,0,0
SHP009141,China,Australia,2020-07-24,2020-08-23,2020-08-26,Road,Carrier_43,R715,Automotive,1269.08,4956.97,7891.11,Missing,0.42,2,Low,0.12,Both,"Suspected undervaluation, needs reassessment",3,1
SHP009142,Germany,Brazil,2024-01-07,2024-02-04,2024-02-05,Road,Carrier_22,R264,Electronics,12765.23,2221.67,6914.57,Complete,0.71,5,Low,0.1,Document,Tariff dispute pending resolution,1,1
SHP009143,India,Brazil,2023-05-19,2023-06-12,2023-06-14,Rail,Carrier_5,R685,Food,20102.28,3831.84,5454.87,Missing,0.51,0,Low,0.06,Document,"Incomplete paperwork, requires manual review",2,1
SHP009144,Germany,China,2023-11-21,2023-12-02,2023-12-03,Air,Carrier_26,R888,Food,28159.71,4119.36,9247.35,Error,0.94,4,Low,0.55,Both,"Suspected undervaluation, needs reassessment",1,1
SHP009145,UK,Germany,2019-02-03,2019-03-04,2019-03-04,Road,Carrier_17,R811,Textiles,33723.32,1438.16,2081.57,Missing,0.91,5,Medium,0.61,Physical,Tariff dispute pending resolution,0,0
SHP009146,China,Germany,2024-02-27,2024-03-18,2024-03-19,Sea,Carrier_11,R432,Pharmaceuticals,43085.05,2854.93,9192.22,Missing,0.86,1,High,0.29,Both,Tariff dispute pending resolution,1,1
SHP009147,UK,India,2024-10-13,2024-10-26,2024-10-26,Rail,Carrier_49,R399,Textiles,30783.76,2692.01,2312.32,Missing,0.85,2,Low,0.73,Document,"Incomplete paperwork, requires manual review",0,0
SHP009148,Germany,UAE,2019-08-21,2019-09-20,2019-09-22,Air,Carrier_25,R973,Electronics,31753.23,330.59,3802.34,Complete,0.94,0,Medium,0.02,Document,Random inspection selected,2,1
SHP009149,China,USA,2020-12-24,2021-01-14,2021-01-15,Sea,Carrier_41,R570,Machinery,41081.68,2352.1,8487.30,Complete,0.79,1,Low,0.36,Physical,Routine customs clearance without issue,1,1
SHP009150,USA,South Africa,2023-11-14,2023-11-27,2023-12-03,Air,Carrier_22,R180,Pharmaceuticals,37440.26,1308.17,6063.28,Missing,0.83,3,High,0.19,Physical,Incorrect HS code classification,6,2
SHP009151,China,Japan,2020-03-30,2020-04-10,2020-04-10,Sea,Carrier_12,R238,Machinery,14652.96,4066.89,5599.60,Complete,0.89,3,Medium,0.69,Both,Tariff dispute pending resolution,0,0
SHP009152,Australia,UK,2024-05-03,2024-05-10,2024-05-15,Rail,Carrier_1,R310,Machinery,46271.52,823.16,6430.64,Error,0.56,3,Medium,0.29,Physical,"Suspected undervaluation, needs reassessment",5,2
SHP009153,Japan,Brazil,2023-06-19,2023-06-28,2023-06-28,Air,Carrier_34,R646,Automotive,35153.45,1390.25,2986.49,Complete,0.57,1,High,0.57,Both,High-risk commodity flagged for inspection,0,0
SHP009154,UAE,Japan,2023-04-09,2023-04-25,2023-04-25,Rail,Carrier_7,R939,Electronics,10474.58,1856.19,6762.78,Missing,0.43,5,High,0.95,Physical,"Incomplete paperwork, requires manual review",0,0
SHP009155,Germany,Brazil,2022-12-02,2022-12-27,2022-12-31,Sea,Carrier_26,R580,Food,26967.33,1179.65,7508.45,Error,0.52,5,Low,0.69,Physical,Routine customs clearance without issue,4,2
SHP009156,Japan,India,2021-04-05,2021-05-02,2021-05-02,Road,Carrier_26,R552,Food,48278.57,956.2,8747.72,Complete,0.47,2,Low,0.39,Document,Incorrect HS code classification,0,0
SHP009157,UAE,Germany,2019-07-13,2019-08-02,2019-08-07,Sea,Carrier_21,R586,Automotive,23975.58,359.18,3066.63,Error,0.95,5,Medium,0.37,Both,High-risk commodity flagged for inspection,5,2
SHP009158,Brazil,Japan,2022-11-30,2022-12-26,2022-12-26,Air,Carrier_25,R848,Electronics,33758.05,3354.07,1463.50,Complete,0.43,1,High,0.0,Physical,"Incomplete paperwork, requires manual review",0,0
SHP009159,India,UK,2022-11-16,2022-11-24,2022-11-24,Rail,Carrier_16,R418,Electronics,31128.62,3079.27,6480.54,Missing,0.4,0,Low,0.43,Physical,Routine customs clearance without issue,0,0
SHP009160,Brazil,USA,2021-01-16,2021-02-15,2021-02-17,Rail,Carrier_18,R267,Food,35877.0,974.62,3749.25,Missing,0.91,2,Low,0.66,Document,"Incomplete paperwork, requires manual review",2,1
SHP009161,Japan,China,2024-01-19,2024-02-01,2024-02-06,Sea,Carrier_46,R470,Electronics,39584.12,1442.28,8552.32,Complete,0.61,4,High,0.51,Both,Incorrect HS code classification,5,2
SHP009162,Japan,Brazil,2020-11-09,2020-12-01,2020-12-01,Rail,Carrier_21,R866,Food,29551.89,1495.61,3300.82,Error,1.0,1,High,0.74,Physical,Routine customs clearance without issue,0,0
SHP009163,Brazil,USA,2019-05-15,2019-06-04,2019-06-08,Sea,Carrier_1,R352,Electronics,22333.19,4308.63,5446.29,Complete,0.6,0,Medium,0.19,Document,High-risk commodity flagged for inspection,4,2
SHP009164,Australia,China,2021-08-02,2021-08-26,2021-08-26,Sea,Carrier_21,R714,Automotive,3260.68,4922.33,7643.16,Error,0.62,1,High,0.22,Document,Random inspection selected,0,0
SHP009165,Japan,South Africa,2019-06-05,2019-07-02,2019-07-02,Road,Carrier_21,R641,Machinery,12412.1,3101.1,4995.55,Complete,0.44,3,Medium,0.51,Document,"Incomplete paperwork, requires manual review",0,0
SHP009166,China,Japan,2022-12-24,2023-01-11,2023-01-12,Sea,Carrier_25,R484,Automotive,19984.13,2686.02,8542.37,Error,0.59,2,High,0.57,Physical,High-risk commodity flagged for inspection,1,1
SHP009167,Brazil,USA,2021-10-10,2021-11-01,2021-11-02,Air,Carrier_23,R114,Machinery,12637.43,2218.54,1315.99,Complete,0.64,0,Medium,0.63,Document,High-risk commodity flagged for inspection,1,1
SHP009168,UK,South Africa,2019-11-20,2019-12-16,2019-12-16,Road,Carrier_22,R978,Machinery,31809.13,2096.16,9122.75,Error,0.51,4,Medium,0.58,Physical,High-risk commodity flagged for inspection,0,0
SHP009169,China,UAE,2024-02-16,2024-03-07,2024-03-08,Sea,Carrier_24,R120,Automotive,21233.1,1565.63,2259.63,Error,0.9,1,Medium,0.49,Both,High-risk commodity flagged for inspection,1,1
SHP009170,USA,Germany,2022-07-30,2022-08-14,2022-08-15,Air,Carrier_40,R627,Pharmaceuticals,13060.27,4753.49,2067.96,Missing,0.48,0,Low,0.12,Document,Routine customs clearance without issue,1,1
SHP009171,UAE,UK,2021-05-25,2021-06-02,2021-06-03,Air,Carrier_2,R360,Pharmaceuticals,37830.98,1598.41,7230.31,Error,0.84,2,Medium,0.76,Physical,Tariff dispute pending resolution,1,1
SHP009172,Japan,UAE,2024-09-27,2024-10-24,2024-10-25,Road,Carrier_27,R722,Textiles,12638.41,2615.9,3231.55,Complete,0.71,5,Low,0.87,Physical,Incorrect HS code classification,1,1
SHP009173,China,Germany,2022-04-12,2022-04-17,2022-04-18,Road,Carrier_42,R803,Electronics,7707.12,2901.89,7919.30,Error,0.58,2,Low,0.47,Physical,Tariff dispute pending resolution,1,1
SHP009174,India,UK,2021-03-12,2021-03-21,2021-03-24,Sea,Carrier_37,R124,Automotive,41180.63,2627.45,7415.62,Error,0.71,0,Low,0.28,Both,"Suspected undervaluation, needs reassessment",3,1
SHP009175,South Africa,UAE,2019-04-05,2019-04-14,2019-04-18,Air,Carrier_8,R366,Food,12471.91,1634.02,7034.22,Error,0.87,3,Medium,0.36,Document,"Suspected undervaluation, needs reassessment",4,2
SHP009176,UK,Japan,2024-04-22,2024-05-19,2024-05-23,Sea,Carrier_9,R344,Electronics,20774.42,1853.84,7510.30,Error,0.5,1,High,0.34,Physical,Incorrect HS code classification,4,2
SHP009177,South Africa,Germany,2020-03-15,2020-04-11,2020-04-12,Air,Carrier_16,R445,Food,23452.66,823.94,6853.27,Complete,0.51,4,High,0.04,Physical,"Incomplete paperwork, requires manual review",1,1
SHP009178,Australia,UAE,2024-05-01,2024-05-31,2024-06-06,Road,Carrier_2,R602,Automotive,1683.82,2465.67,1315.74,Missing,0.65,4,High,0.28,Both,Tariff dispute pending resolution,6,2
SHP009179,Germany,UK,2024-11-03,2024-11-29,2024-11-29,Air,Carrier_46,R384,Machinery,13105.02,2863.54,5825.92,Complete,0.4,3,Medium,0.02,Both,High-risk commodity flagged for inspection,0,0
SHP009180,Australia,South Africa,2019-10-06,2019-10-18,2019-10-21,Road,Carrier_3,R442,Pharmaceuticals,7968.72,1154.45,6773.69,Complete,0.72,1,Medium,0.69,Document,Routine customs clearance without issue,3,1
SHP009181,Brazil,USA,2021-03-29,2021-04-15,2021-04-15,Rail,Carrier_24,R921,Machinery,41317.75,855.75,9299.94,Complete,0.81,2,Medium,0.93,Physical,"Incomplete paperwork, requires manual review",0,0
SHP009182,Brazil,India,2024-02-07,2024-03-01,2024-03-01,Rail,Carrier_21,R578,Textiles,12378.33,480.48,1217.24,Complete,0.99,5,Low,0.27,Both,Random inspection selected,0,0
SHP009183,USA,Australia,2019-10-09,2019-11-01,2019-11-02,Road,Carrier_25,R751,Automotive,12321.83,4964.72,6046.10,Complete,0.43,5,Low,0.45,Both,Tariff dispute pending resolution,1,1
SHP009184,India,Japan,2021-08-24,2021-09-20,2021-09-20,Rail,Carrier_2,R690,Electronics,27868.99,2361.41,3978.57,Missing,0.71,4,High,0.99,Document,High-risk commodity flagged for inspection,0,0
SHP009185,Japan,UAE,2021-05-22,2021-06-17,2021-06-17,Sea,Carrier_32,R522,Electronics,28022.38,51.54,7509.73,Missing,0.65,0,High,0.16,Document,Incorrect HS code classification,0,0
SHP009186,Germany,India,2022-10-01,2022-10-20,2022-10-24,Sea,Carrier_46,R466,Machinery,35856.67,1144.39,3244.63,Complete,0.85,3,Medium,0.31,Document,Incorrect HS code classification,4,2
SHP009187,China,India,2021-07-05,2021-08-04,2021-08-05,Sea,Carrier_3,R560,Food,42136.37,3159.42,5685.43,Missing,0.99,3,High,0.74,Document,"Suspected undervaluation, needs reassessment",1,1
SHP009188,Australia,UK,2019-11-29,2019-12-13,2019-12-17,Rail,Carrier_41,R578,Food,36657.46,1361.09,2457.94,Missing,0.7,3,High,0.29,Both,"Suspected undervaluation, needs reassessment",4,2
SHP009189,China,Germany,2021-10-16,2021-10-28,2021-10-28,Sea,Carrier_23,R271,Electronics,14947.3,1038.2,8909.82,Missing,0.44,5,High,0.34,Physical,"Suspected undervaluation, needs reassessment",0,0
SHP009190,USA,Germany,2019-02-16,2019-03-07,2019-03-07,Rail,Carrier_29,R849,Automotive,5005.5,2724.58,9421.94,Complete,0.41,0,High,0.94,Physical,Random inspection selected,0,0
SHP009191,UAE,China,2020-10-02,2020-10-19,2020-10-19,Road,Carrier_36,R122,Machinery,45341.03,2954.98,2704.68,Missing,0.77,5,High,0.9,Document,High-risk commodity flagged for inspection,0,0
SHP009192,South Africa,UAE,2024-11-20,2024-12-05,2024-12-06,Air,Carrier_39,R653,Machinery,45628.55,4150.29,1761.60,Missing,0.86,4,Low,0.88,Document,Routine customs clearance without issue,1,1
SHP009193,South Africa,India,2023-09-15,2023-10-03,2023-10-04,Road,Carrier_46,R256,Food,48696.17,3560.2,3394.40,Error,0.62,0,Low,0.44,Physical,High-risk commodity flagged for inspection,1,1
SHP009194,Japan,UAE,2021-05-26,2021-06-01,2021-06-05,Rail,Carrier_23,R780,Automotive,34669.42,1837.44,8957.85,Complete,0.9,3,Low,0.15,Both,"Suspected undervaluation, needs reassessment",4,2
SHP009195,China,UAE,2019-11-03,2019-11-22,2019-11-23,Air,Carrier_14,R971,Food,8482.93,4297.22,2532.24,Error,0.54,4,High,0.84,Both,High-risk commodity flagged for inspection,1,1
SHP009196,Germany,USA,2022-05-27,2022-06-24,2022-06-27,Air,Carrier_15,R545,Food,15516.96,4672.63,9551.36,Complete,0.53,1,High,0.07,Both,High-risk commodity flagged for inspection,3,1
SHP009197,Australia,South Africa,2021-09-30,2021-10-26,2021-10-27,Air,Carrier_1,R375,Automotive,4596.58,1682.44,1525.76,Complete,0.61,2,Medium,0.6,Document,Random inspection selected,1,1
SHP009198,Brazil,Australia,2023-11-23,2023-12-15,2023-12-15,Rail,Carrier_36,R330,Food,48818.88,890.33,3809.83,Complete,0.6,3,High,0.59,Document,"Incomplete paperwork, requires manual review",0,0
SHP009199,Germany,Japan,2024-09-04,2024-09-26,2024-09-29,Sea,Carrier_47,R417,Food,20779.33,4750.38,5853.45,Complete,0.78,1,Medium,0.36,Both,High-risk commodity flagged for inspection,3,1
SHP009200,USA,Brazil,2024-12-21,2025-01-13,2025-01-13,Air,Carrier_27,R995,Textiles,36254.18,4201.84,2006.10,Complete,0.88,3,High,0.26,Physical,Random inspection selected,0,0
SHP009201,USA,UAE,2019-08-20,2019-09-04,2019-09-04,Sea,Carrier_24,R580,Pharmaceuticals,20030.79,1588.77,6400.20,Missing,0.85,4,Medium,0.01,Document,Routine customs clearance without issue,0,0
SHP009202,UAE,Germany,2019-11-05,2019-11-18,2019-11-18,Rail,Carrier_36,R271,Automotive,15383.67,751.01,9177.97,Complete,0.48,3,Medium,0.28,Document,High-risk commodity flagged for inspection,0,0
SHP009203,USA,China,2019-04-12,2019-04-23,2019-04-23,Rail,Carrier_19,R462,Pharmaceuticals,41629.35,382.16,1998.97,Error,0.46,5,Low,0.35,Document,Tariff dispute pending resolution,0,0
SHP009204,Australia,China,2019-11-24,2019-12-10,2019-12-12,Air,Carrier_37,R243,Machinery,22972.02,3999.3,1522.86,Complete,0.96,1,High,0.53,Both,Tariff dispute pending resolution,2,1
